id,mes,central,agente,descripcion,tecnologia_descripcion,tecnologia,factor_disp_tec_porcentaje,fecha_proceso,lote_id_log,indice_tiempo
121855,01,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121856,01,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,Ciclos Combinados,CC,0.7007816065356705,2020-05-05 11:07:57.624983,67,2017-01
121857,01,AESP,CTAESPAG,C.T. AES PARANA,Ciclos Combinados,CC,0.9769171906286268,2020-05-05 11:07:57.624983,67,2017-01
121858,01,ALEM,CTALEMAG,CT ALEM - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121859,01,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121860,01,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,Motor Diesel,DI,0.9219152854511972,2020-05-05 11:07:57.624983,67,2017-01
121861,01,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121862,01,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121863,01,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121864,01,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121865,01,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121866,01,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121867,01,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Ciclos Combinados,CC,0.9174710682096954,2020-05-05 11:07:57.624983,67,2017-01
121868,01,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121869,01,BARI,CTBARISG,CT BARILOCHE,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121870,01,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,Turbovapor,TV,0.44316749250008425,2020-05-05 11:07:57.624983,67,2017-01
121871,01,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121872,01,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121873,01,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,Turbina a gas,TG,0.9543785072397687,2020-05-05 11:07:57.624983,67,2017-01
121874,01,BSAS,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.7559534185226405,2020-05-05 11:07:57.624983,67,2017-01
121875,01,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121876,01,CARL,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.9337068160597571,2020-05-05 11:07:57.624983,67,2017-01
121877,01,CAST,CTCASTAG,CT CASTELLI - AGGREKO,Motor Diesel,DI,0.9761194029850746,2020-05-05 11:07:57.624983,67,2017-01
121878,01,CATA,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.7763110307414105,2020-05-05 11:07:57.624983,67,2017-01
121879,01,CATD,CTCATASG,CT CATAMARCA - SECCO,Motor Diesel,DI,0.8261300992282249,2020-05-05 11:07:57.624983,67,2017-01
121880,01,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121881,01,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121882,01,CERE,CTCERSSG,CT CERES - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121883,01,CERI,ECOENERG,PAMPA ENERGIA SA,Turbovapor,TV,0.9333333333333335,2020-05-05 11:07:57.624983,67,2017-01
121884,01,CHAR,CTCHARSG,CT CHARATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121885,01,CHEP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
121886,01,CHLE,CTCHILSG,CT CHILECITO - SECCO,Motor Diesel,DI,0.9973544973544975,2020-05-05 11:07:57.624983,67,2017-01
121887,01,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121888,01,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121889,01,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121890,01,COSM,COSTANDG,MOTOGENERADORES COSTANERA,Motor Diesel,DI,0.8728808535862478,2020-05-05 11:07:57.624983,67,2017-01
121891,01,COST,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.44477300024631106,2020-05-05 11:07:57.624983,67,2017-01
121892,01,COST,CCOSTANG,ENDESA COSTANERA SA,Turbovapor,TV,0.2552939958397259,2020-05-05 11:07:57.624983,67,2017-01
121893,01,CRIV,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121894,01,CSAR,CTCSARSG,CT CAPITAN SARMIENTO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121895,01,CURU,CTCURU2G,CT CONC.DEL URUGUAY II-EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121896,01,CURU,CTCURUGG,CT CONC.DEL URUGUAY - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121897,01,DFUN,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.8431017119838872,2020-05-05 11:07:57.624983,67,2017-01
121898,01,DIQU,CTDIQUEG,CENTRAL DIQUE S.A.,Turbina a gas,TG,0.4500837686015571,2020-05-05 11:07:57.624983,67,2017-01
121899,01,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Ciclos Combinados,CC,0.9976585772485628,2020-05-05 11:07:57.624983,67,2017-01
121900,01,DSUD,CTDOCKSG,CENTRAL DOCK SUD,Turbina a gas,TG,0.7067885432039274,2020-05-05 11:07:57.624983,67,2017-01
121901,01,EBAR,CTBARRAG,CT BARRAGAN - ENARSA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121902,01,ELEP,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,Ciclos Combinados,CC,0.0,2020-05-05 11:07:57.624983,67,2017-01
121903,01,ENSE,LAPLATAC,LA PLATA COGENERACION SA,Turbina a gas,TG,0.9456279945242985,2020-05-05 11:07:57.624983,67,2017-01
121904,01,ESQD,CTESQUSG,CT ESQUINA - SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121905,01,FILO,FILOMORG,C.T. FILO MORADO,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121906,01,FORD,CTFORMAG,CT FORMOSA - APR ENERGY,Motor Diesel,DI,0.9784648187633261,2020-05-05 11:07:57.624983,67,2017-01
121907,01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121908,01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,Ciclos Combinados,CC,0.8995758009223862,2020-05-05 11:07:57.624983,67,2017-01
121909,01,GEBA,GENELBAG,GENELBA - PETROBRAS,Ciclos Combinados,CC,1.0,2020-05-05 11:07:57.624983,67,2017-01
121910,01,GEBA,GENELPLG,PAMPA ENERGIA SA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121911,01,GOYD,CTGOYASG,CT GOYA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121912,01,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,Turbovapor,TV,0.6088661725177161,2020-05-05 11:07:57.624983,67,2017-01
121913,01,GUEM,CTGUEPLG,PAMPA ENERGIA SA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121914,01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,Turbina a gas,TG,0.983456812432237,2020-05-05 11:07:57.624983,67,2017-01
121915,01,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121916,01,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,Motor Diesel,DI,0.8437981180496151,2020-05-05 11:07:57.624983,67,2017-01
121917,01,ITAT,CTITATTG,CT ITATI - TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121918,01,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121919,01,JUNI,CTJUNISG,CT JUNIN,Motor Diesel,DI,0.5621091927204853,2020-05-05 11:07:57.624983,67,2017-01
121920,01,LBAN,GELABANG,GENERACION LA BANDA S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121921,01,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121922,01,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,Ciclos Combinados,CC,0.958691140814858,2020-05-05 11:07:57.624983,67,2017-01
121923,01,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,Turbina a gas,TG,0.9624087951094459,2020-05-05 11:07:57.624983,67,2017-01
121924,01,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Ciclos Combinados,CC,0.46557416054486517,2020-05-05 11:07:57.624983,67,2017-01
121925,01,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,Turbovapor,TV,0.9431345353675451,2020-05-05 11:07:57.624983,67,2017-01
121926,01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Ciclos Combinados,CC,0.9920172123750722,2020-05-05 11:07:57.624983,67,2017-01
121927,01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121928,01,LEVA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.8780521901211557,2020-05-05 11:07:57.624983,67,2017-01
121929,01,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121930,01,LINC,CTLINCSG,CT LINCOLN,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121931,01,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121932,01,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121933,01,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121934,01,LRID,CTLARISG,CT LA RIOJA - SECCO,Motor Diesel,DI,0.9356670341786107,2020-05-05 11:07:57.624983,67,2017-01
121935,01,LRIO,GRIOJANG,GENERACION RIOJANA SA,Turbina a gas,TG,0.99163970567183,2020-05-05 11:07:57.624983,67,2017-01
121936,01,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121937,01,LVAR,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
121938,01,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121939,01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121940,01,MDAJ,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9407988587731811,2020-05-05 11:07:57.624983,67,2017-01
121941,01,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.8063915907547686,2020-05-05 11:07:57.624983,67,2017-01
121942,01,MDPA,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.8419319635734177,2020-05-05 11:07:57.624983,67,2017-01
121943,01,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121944,01,MJUA,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.33654458598726117,2020-05-05 11:07:57.624983,67,2017-01
121945,01,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),Turbina a gas,TG,0.9799347767007882,2020-05-05 11:07:57.624983,67,2017-01
121946,01,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,Turbina a gas,TG,0.9790379563366246,2020-05-05 11:07:57.624983,67,2017-01
121947,01,MMAR,GMEDITEG,GENERACION MEDITERRANEA,Ciclos Combinados,CC,0.9996397355972558,2020-05-05 11:07:57.624983,67,2017-01
121948,01,NECO,CATLANTG,C.COSTA ATLANTICA,Turbovapor,TV,0.5857275733774288,2020-05-05 11:07:57.624983,67,2017-01
121949,01,NPUE,CPUERTOG,CENTRAL PUERTO SA,Ciclos Combinados,CC,0.9953881358419017,2020-05-05 11:07:57.624983,67,2017-01
121950,01,NPUE,CPUERTOG,CENTRAL PUERTO SA,Turbovapor,TV,0.9139753494575323,2020-05-05 11:07:57.624983,67,2017-01
121951,01,OBER,EMISSANG,EMSA GENERACION,Turbina a gas,TG,0.897992700729927,2020-05-05 11:07:57.624983,67,2017-01
121952,01,OLAD,CTOLAVAG,CT OLAVARRIA - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121953,01,OLPA,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
121954,01,ORAD,CTORANSG,CT ORAN - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121955,01,PARA,CTPARANG,CT PARANA - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121956,01,PATA,ESURESUG,ENERGIA DEL SUR S.A.,Ciclos Combinados,CC,0.9540726924476302,2020-05-05 11:07:57.624983,67,2017-01
121957,01,PEHU,CTPEHUSG,CT PEHUAJO - SOENERGY,Motor Diesel,DI,0.8202519832011199,2020-05-05 11:07:57.624983,67,2017-01
121958,01,PICA,CTPINDSG,CT PARQUE INDUSTR.CATAM-SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121959,01,PILA,CTPILARG,CT PILAR - EPEC,Ciclos Combinados,CC,0.9695425989595523,2020-05-05 11:07:57.624983,67,2017-01
121960,01,PILA,EPECORDG,EPEC GENERACION,Turbovapor,TV,0.3031953986259786,2020-05-05 11:07:57.624983,67,2017-01
121961,01,PINA,CTPINAMG,CT PINAMAR - EMGASUD,Turbina a gas,TG,0.9921906693711967,2020-05-05 11:07:57.624983,67,2017-01
121962,01,PIQI,CTPIQUIG,CENTRAL TERMICA PIQUIRENDA,Motor Diesel,DI,0.9895158481365377,2020-05-05 11:07:57.624983,67,2017-01
121963,01,PIRA,CTPIRASG,CT PIRANE - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121964,01,PMAD,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121965,01,PNUE,CPUERTOG,CENTRAL PUERTO SA,Turbovapor,TV,0.9476461266301293,2020-05-05 11:07:57.624983,67,2017-01
121966,01,PPAT,CTPATRTG,CT PASO LA PATRIA-TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121967,01,PPNO,GENELTUG,GENERADORA ELEC.TUCUMAN SA,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121968,01,PTR1,CTPATAGG,C.T. PATAGONICAS SA,Turbina a gas,TG,0.4595413140981181,2020-05-05 11:07:57.624983,67,2017-01
121969,01,PZUE,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
121970,01,RAFA,CTRAFASG,CT RAFAELA - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121971,01,RCHI,CTRIOCHG,CT RIO CHICO - SPSE,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121972,01,RCUA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.39566968781470296,2020-05-05 11:07:57.624983,67,2017-01
121973,01,REAL,CTREALSG,CT REALICO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121974,01,RESC,CTREMEAG,C.T.REMED.DE ESCALADA -AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121975,01,RSAU,CTMEDANG,C.MEDANITOS-RINCON SAUCES,Motor Diesel,DI,0.9302653128070749,2020-05-05 11:07:57.624983,67,2017-01
121976,01,RTER,GENCORDG,GENERADORA CORDOBA S.A.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121977,01,SARC,HTSANJUG,HIDROTERMICA SAN JUAN,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
121978,01,SFR2,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
121979,01,SFRA,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.8541052689563995,2020-05-05 11:07:57.624983,67,2017-01
121980,01,SLTO,CTSATOSG,CT SALTO - SOENERGY,Motor Diesel,DI,0.8563197026022306,2020-05-05 11:07:57.624983,67,2017-01
121981,01,SMTU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.957764066402233,2020-05-05 11:07:57.624983,67,2017-01
121982,01,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-01
121983,01,SNIC,CTSNICOG,C.TERMICA SAN NICOLAS,Turbovapor,TV,0.6833307796241869,2020-05-05 11:07:57.624983,67,2017-01
121984,01,SOES,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.2279294775317136,2020-05-05 11:07:57.624983,67,2017-01
121985,01,SORR,CTSORREG,C.TERMICA SORRENTO,Turbovapor,TV,0.33337893898452503,2020-05-05 11:07:57.624983,67,2017-01
121986,01,SPE2,CTSAE2AG,CT SAENZ PEÑA II- AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121987,01,SPEN,CTSAENAG,CT SAENZ PEÑA - APR ENERGY,Motor Diesel,DI,0.9849680170575693,2020-05-05 11:07:57.624983,67,2017-01
121988,01,SROS,CTSROSTG,CT SANTA ROSA -TURBODISEL,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121989,01,TAND,TERMOANG,C.T. SALTA (TERMOANDES),Turbina a gas,TG,0.9766864221596895,2020-05-05 11:07:57.624983,67,2017-01
121990,01,TARD,CTTARTSG,CT TARTAGAL - SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121991,01,TELL,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
121992,01,TERV,CTTERESG,CT TEREVINTOS - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121993,01,TIMB,TSMARTIG,TERMOELE. JOSE SAN MARTIN S.A,Ciclos Combinados,CC,0.9140961428976296,2020-05-05 11:07:57.624983,67,2017-01
121994,01,TINO,CTTINOSG,CT TINOGASTA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121995,01,TUCU,YPFENERG,YPF ENERGÍA ELECTR.ex PLUSPETG,Ciclos Combinados,CC,0.9055307462921205,2020-05-05 11:07:57.624983,67,2017-01
121996,01,VANG,CTVANGAG,CT VILLA ANGELA - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121997,01,VGAD,CTGVILAG,CT GRAL. VILLEGAS - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
121998,01,VGES,CATLANTG,C.COSTA ATLANTICA,Turbina a gas,TG,0.9993585174625802,2020-05-05 11:07:57.624983,67,2017-01
121999,01,VGES,CTGESELG,CT VILLA GESELL-CATLANT.,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-01
122000,01,VIAL,CTVIALAG,CT VIALE - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
122001,01,VMAR,EPECORDG,EPEC GENERACION,Turbina a gas,TG,0.8464200397401264,2020-05-05 11:07:57.624983,67,2017-01
122002,01,VOBL,CTVOBLIG,CT VUELTA DE OBLIGADO,Turbina a gas,TG,0.6480699509490296,2020-05-05 11:07:57.624983,67,2017-01
122003,01,VTUD,CTVTUESG,CT VENADO TUERTO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-01
122004,01,DFUM,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.0,2020-05-05 11:07:57.624983,67,2017-01
122005,02,ABRO,CTBROWNG,C.T. ALMIRANTE BROWN,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122006,02,ACAJ,CAPEXSAG,C.T. AGUA DEL CAJON,Ciclos Combinados,CC,0.7122057652492435,2020-05-05 11:07:57.624983,67,2017-02
122007,02,AESP,CTAESPAG,C.T. AES PARANA,Ciclos Combinados,CC,0.9301752963826123,2020-05-05 11:07:57.624983,67,2017-02
122008,02,ALEM,CTALEMAG,CT ALEM - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122009,02,ALUM,CTALUMSG,CT ALUMINÉ - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122010,02,ANAT,CTANA2SG,CT AÑATUYA II - SULLAIR,Motor Diesel,DI,0.9146520146520146,2020-05-05 11:07:57.624983,67,2017-02
122011,02,ANAT,CTANATSG,CT AÑATUYA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122012,02,ARGE,SIDERCAC,SIDERCA SA(EX ARGENER-GEN.PAR),Turbina a gas,TG,0.9975689239392556,2020-05-05 11:07:57.624983,67,2017-02
122013,02,ARIS,CTARIVSG,CT ARISTOBU.DEL VALLE-SOENERGY,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122014,02,ARMA,CTLARM2G,CT LAS ARMAS II - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-02
122015,02,ARMA,CTLARMAG,CT LAS ARMAS - EMGASUD,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-02
122016,02,ARRE,CTARREAG,CT ARRECIFES-AGGREKO,Motor Diesel,DI,0.863433609958506,2020-05-05 11:07:57.624983,67,2017-02
122017,02,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Ciclos Combinados,CC,0.8376982029598308,2020-05-05 11:07:57.624983,67,2017-02
122018,02,AVAL,CTALVALG,C.TERMICA ALTO VALLE,Turbina a gas,TG,0.9728656518861681,2020-05-05 11:07:57.624983,67,2017-02
122019,02,BARI,CTBARISG,CT BARILOCHE,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122020,02,BBLA,CPBUENAG,CENTRAL PIEDRABUENA S.A.,Turbovapor,TV,0.528192941652341,2020-05-05 11:07:57.624983,67,2017-02
122021,02,BLOP,CTBRILOG,CT BRIGADIER LOPEZ,Turbina a gas,TG,1.0,2020-05-05 11:07:57.624983,67,2017-02
122022,02,BRAG,CTBRAGAG,CT BRAGADO - EMGASUD,Turbina a gas,TG,0.9996615905245346,2020-05-05 11:07:57.624983,67,2017-02
122023,02,BROW,TGBROWNG,TERMOELECTRICA GUILLERMO BROWN,Turbina a gas,TG,0.9126447396462315,2020-05-05 11:07:57.624983,67,2017-02
122024,02,BSAS,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.7735047009401881,2020-05-05 11:07:57.624983,67,2017-02
122025,02,BVIL,CTBELLSG,CT BELL VILLE - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122026,02,CARL,EPECORDG,EPEC GENERACION,Motor Diesel,DI,0.9251851851851852,2020-05-05 11:07:57.624983,67,2017-02
122027,02,CAST,CTCASTAG,CT CASTELLI - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122028,02,CATA,EDECATKG,EDECAT GENERACION,Motor Diesel,DI,0.827114577084583,2020-05-05 11:07:57.624983,67,2017-02
122029,02,CATD,CTCATASG,CT CATAMARCA - SECCO,Motor Diesel,DI,0.8872188699945145,2020-05-05 11:07:57.624983,67,2017-02
122030,02,CAVI,CTCAVISG,CT CAVIAHUE - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122031,02,CDPI,CTMENZAG,C. TERMICAS MENDOZA SA,Turbina a gas,TG,0.0,2020-05-05 11:07:57.624983,67,2017-02
122032,02,CERE,CTCERSSG,CT CERES - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122033,02,CERI,ECOENERG,PAMPA ENERGIA SA,Turbovapor,TV,0.9130303030303031,2020-05-05 11:07:57.624983,67,2017-02
122034,02,CHAR,CTCHARSG,CT CHARATA - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122035,02,CHEP,EDELARFG,EDELAR GENERACION,Motor Diesel,DI,0.7324999999999999,2020-05-05 11:07:57.624983,67,2017-02
122036,02,CHLE,CTCHILSG,CT CHILECITO - SECCO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122037,02,CIPO,CTCIPOAG,CT CIPOLLETI - AGGREKO,Motor Diesel,DI,0.984823284823285,2020-05-05 11:07:57.624983,67,2017-02
122038,02,COLB,CTCOLBUG,CT COLON BS.AS - SULLAIR,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122039,02,CORR,CTCORRAG,CT CORRIENTES - AGGREKO,Motor Diesel,DI,1.0,2020-05-05 11:07:57.624983,67,2017-02
122040,02,COSM,COSTANDG,MOTOGENERADORES COSTANERA,Motor Diesel,DI,0.730621868552903,2020-05-05 11:07:57.624983,67,2017-02
122041,02,COST,CCOSTANG,ENDESA COSTANERA SA,Ciclos Combinados,CC,0.8870375047354465,2020-05-05 11:07:57.624983,67,2017-02
122042,02,COST,CCOSTANG,ENDESA COSTANERA SA,Turbovapor,TV,0.3602420865374661,2020-05-05 11:07:57.624983,67,2017-02
